t	x_coord	y_coord	vol	S1	S2	id
0.6	36	11	153	0.132103	0.398486	49
0.6	24	9	122	0.139848	0.486065	50
0.6	22	0	130	0.0926795	0.494396	51
0.6	20	43	185	0.146013	0.426632	52
0.6	32	3	157	0.124822	0.503218	53
0.6	12	17	111	0.141095	0.38462	54
0.6	35	23	133	0.139848	0.486065	55
0.6	35	15	197	0.0627337	0.602125	56
0.6	29	41	177	0.139848	0.486065	57
0.6	1	1	160	0.110162	0.447229	58
0.6	27	40	155	0.139848	0.486065	59
0.6	11	13	193	0.0883753	0.543595	61
0.6	12	20	185	0.124129	0.447108	62
0.6	0	11	117	0.109127	0.523356	63
0.6	44	16	169	0.0713842	0.530897	64
0.6	2	21	148	0.0691746	0.588912	65
0.6	5	7	130	0.139848	0.486065	66
0.6	0	15	197	0.139848	0.486065	67
0.6	33	29	103	0.139848	0.486065	68
0.6	28	37	179	0.151549	0.383038	70
0.6	38	45	149	0.144724	0.438009	71
0.6	30	22	170	0.0614232	0.60493	72
0.6	19	4	129	0.0676613	0.591933	73
0.6	10	44	196	0.155974	0.348664	75
0.6	46	7	151	0.135806	0.490496	76
0.6	3	1	105	0.0937533	0.545773	77
0.6	49	25	113	0.151229	0.385343	78
0.6	31	13	188	0.08638	0.557658	79
0.6	28	2	195	0.139848	0.486065	80
0.6	17	45	110	0.120769	0.508183	81
0.6	13	19	142	0.0932805	0.474849	82
0.6	44	5	110	0.151824	0.381066	83
0.6	14	29	187	0.147157	0.416953	84
0.6	19	40	148	0.142572	0.458178	85
0.6	40	29	173	0.139848	0.486065	86
0.6	6	41	105	0.125705	0.502157	87
0.6	12	38	156	0.101925	0.469539	88
0.6	5	17	139	0.0875166	0.474211	90
0.6	15	8	191	0.139848	0.486065	91
0.6	13	31	145	0.139848	0.486065	92
0.6	1	6	127	0.154843	0.360571	93
0.6	42	17	133	0.0909187	0.472934	94
0.6	34	37	142	0.144613	0.439007	95
0.6	31	9	101	0.150255	0.392528	96
0.6	24	3	108	0.116942	0.48439	97
0.6	10	14	116	0.139848	0.486065	98
0.6	27	37	191	0.14103	0.47362	99
0.6	45	25	97.5	0.136719	0.489484	101
0.6	43	21	97.5	0.136719	0.489484	102
0.6	48	2	62.5	0.143782	0.446645	103
0.6	46	6	62.5	0.143782	0.446645	104
0.6	3	36	63	0.0923387	0.547991	105
0.6	5	39	63	0.0923387	0.547991	106
0.6	6	43	51.5	0.0963045	0.541843	107
0.6	11	35	51.5	0.0963045	0.541843	108
0.6	39	33	64	0.0863251	0.443568	109
0.6	33	29	64	0.0863251	0.443568	110
0.7	4	0	108	0.10124	0.530518	1
0.7	23	38	196	0.117141	0.414225	2
0.7	19	21	149	0.120974	0.500653	3
0.7	24	4	108	0.120974	0.500653	4
0.7	37	44	135	0.120974	0.500653	5
0.7	19	12	136	0.120974	0.500653	6
0.7	39	18	129	0.120974	0.500653	7
0.7	5	49	104	0.0788918	0.505834	8
0.7	30	31	105	0.123162	0.432348	9
0.7	14	22	137	0.0961317	0.539173	10
0.7	46	4	171	0.120974	0.500653	11
0.7	19	6	197	0.120974	0.500653	12
0.7	32	8	145	0.13625	0.383706	13
0.7	40	40	199	0.108624	0.518722	14
0.7	10	14	194	0.129031	0.431582	15
0.7	13	17	130	0.120974	0.500653	16
0.7	22	43	182	0.120974	0.500653	17
0.7	40	24	112	0.120974	0.500653	18
0.7	38	42	138	0.122373	0.487204	19
0.7	37	34	179	0.122281	0.488064	20
0.7	37	28	160	0.125356	0.460694	22
0.7	7	23	113	0.103898	0.526178	23
0.7	16	41	144	0.120974	0.500653	24
0.7	38	36	163	0.120974	0.500653	25
0.7	22	35	172	0.130941	0.417809	27
0.7	49	33	185	0.120974	0.500653	28
0.7	19	45	135	0.120974	0.500653	29
0.7	45	37	111	0.120974	0.500653	30
0.7	45	41	118	0.0834474	0.562677	31
0.7	48	15	133	0.103377	0.487684	32
0.7	7	16	177	0.120974	0.500653	34
0.7	28	32	131	0.120974	0.500653	36
0.7	10	27	194	0.120974	0.500653	37
0.7	5	37	115	0.120974	0.500653	38
0.7	5	31	155	0.115415	0.508546	39
0.7	30	3	108	0.129428	0.428644	40
0.7	0	47	131	0.0708421	0.546191	42
0.7	26	20	109	0.120974	0.500653	43
0.7	4	28	160	0.129905	0.42517	44
0.7	25	13	100	0.120974	0.500653	45
0.7	47	45	104	0.122027	0.490461	46
0.7	9	20	154	0.110667	0.422385	47
0.7	43	28	165	0.0724928	0.548607	48
0.7	38	13	153	0.116728	0.430103	49
0.7	25	11	122	0.120974	0.500653	50
0.7	23	2	130	0.0858292	0.516007	51
0.7	21	43	185	0.126544	0.450879	52
0.7	34	5	157	0.109554	0.517291	53
0.7	14	15	111	0.123667	0.417213	54
0.7	36	21	133	0.120974	0.500653	55
0.7	33	14	197	0.0620867	0.610593	56
0.7	27	41	177	0.120974	0.500653	57
0.7	3	0	160	0.0995713	0.473987	58
0.7	26	42	155	0.120974	0.500653	59
0.7	13	12	193	0.0819069	0.557222	61
0.7	10	20	185	0.109943	0.47138	62
0.7	0	11	117	0.0976023	0.536637	63
0.7	42	14	169	0.069474	0.550292	64
0.7	2	19	148	0.0670383	0.59836	65
0.7	5	6	130	0.120974	0.500653	66
0.7	1	14	197	0.120974	0.500653	67
0.7	35	29	103	0.120974	0.500653	68
0.7	28	38	179	0.13146	0.414215	70
0.7	38	47	149	0.125388	0.460424	71
0.7	30	21	170	0.0610782	0.613182	72
0.7	17	4	129	0.0658757	0.601163	73
0.7	12	46	196	0.135434	0.385302	75
0.7	48	5	151	0.117904	0.504966	76
0.7	3	3	105	0.0858681	0.557949	77
0.7	47	23	113	0.131178	0.416157	78
0.7	32	14	188	0.0802293	0.569158	79
0.7	29	1	195	0.120974	0.500653	80
0.7	16	47	110	0.10647	0.52208	81
0.7	11	21	142	0.0865827	0.499849	82
0.7	46	6	110	0.131703	0.412552	83
0.7	15	31	187	0.127566	0.442751	84
0.7	20	39	148	0.123448	0.477325	85
0.7	40	30	173	0.120974	0.500653	86
0.7	8	40	105	0.110225	0.516267	87
0.7	11	37	156	0.0930862	0.493831	88
0.7	4	18	139	0.082313	0.500462	90
0.7	15	6	191	0.120974	0.500653	91
0.7	14	31	145	0.120974	0.500653	92
0.7	3	7	127	0.134351	0.395253	93
0.7	43	15	133	0.0848596	0.498741	94
0.7	34	37	142	0.125288	0.461261	95
0.7	29	9	101	0.130318	0.422209	96
0.7	26	3	108	0.103998	0.503245	97
0.7	12	15	116	0.120974	0.500653	98
0.7	26	35	191	0.12205	0.490247	99
0.7	46	23	97.5	0.118597	0.503982	101
0.7	43	22	97.5	0.118597	0.503982	102
0.7	49	4	62.5	0.124541	0.467663	103
0.7	44	6	62.5	0.124541	0.467663	104
0.7	5	35	63	0.0847869	0.560046	105
0.7	3	38	63	0.0847869	0.560046	106
0.7	8	45	51.5	0.0878175	0.554229	107
0.7	11	37	51.5	0.0878175	0.554229	108
0.7	41	34	64	0.0819326	0.475551	109
0.7	35	29	64	0.0819326	0.475551	110
0.8	6	1	108	0.0916436	0.543992	1
0.8	22	39	196	0.10533	0.445635	2
0.8	17	19	149	0.106737	0.515866	3
0.8	26	4	108	0.106737	0.515866	4
0.8	35	42	135	0.106737	0.515866	5
0.8	19	12	136	0.106737	0.515866	6
0.8	38	17	129	0.106737	0.515866	7
0.8	4	47	104	0.0754177	0.528159	8
0.8	30	29	105	0.109479	0.459438	9
0.8	12	23	137	0.0877272	0.552072	10
0.8	47	6	171	0.106737	0.515866	11
0.8	17	5	197	0.106737	0.515866	12
0.8	32	6	145	0.120087	0.417271	13
0.8	42	40	199	0.0972973	0.532929	14
0.8	12	13	194	0.11385	0.457788	15
0.8	12	19	130	0.106737	0.515866	16
0.8	23	45	182	0.106737	0.515866	17
0.8	41	24	112	0.106737	0.515866	18
0.8	37	44	138	0.107985	0.504586	19
0.8	39	32	179	0.107903	0.505308	20
0.8	38	27	160	0.110626	0.482312	22
0.8	9	21	113	0.0936799	0.539929	23
0.8	15	42	144	0.106737	0.515866	24
0.8	36	35	163	0.106737	0.515866	25
0.8	20	34	172	0.115512	0.446158	27
0.8	48	31	185	0.106737	0.515866	28
0.8	20	43	135	0.106737	0.515866	29
0.8	47	37	111	0.106737	0.515866	30
0.8	45	41	118	0.0779834	0.573867	31
0.8	47	13	133	0.0938753	0.508445	32
0.8	7	15	177	0.106737	0.515866	34
0.8	30	32	131	0.106737	0.515866	36
0.8	8	27	194	0.106737	0.515866	37
0.8	5	36	115	0.106737	0.515866	38
0.8	6	30	155	0.102491	0.523338	39
0.8	32	1	108	0.114196	0.455308	40
0.8	2	48	131	0.0688541	0.562955	42
0.8	27	18	109	0.106737	0.515866	43
0.8	3	26	160	0.114612	0.452376	44
0.8	25	14	100	0.106737	0.515866	45
0.8	49	46	104	0.107677	0.507318	46
0.8	11	18	154	0.100376	0.453505	47
0.8	42	28	165	0.0700458	0.564588	48
0.8	40	13	153	0.104741	0.458739	49
0.8	25	9	122	0.106737	0.515866	50
0.8	25	0	130	0.0804163	0.535096	51
0.8	19	44	185	0.111672	0.474052	52
0.8	33	5	157	0.0980093	0.531583	53
0.8	14	15	111	0.110122	0.446929	54
0.8	36	22	133	0.106737	0.515866	55
0.8	34	15	197	0.0614992	0.617682	56
0.8	25	42	177	0.106737	0.515866	57
0.8	4	1	160	0.0912673	0.497928	58
0.8	27	41	155	0.106737	0.515866	59
0.8	12	10	193	0.0769148	0.569705	61
0.8	8	22	185	0.0990098	0.493844	62
0.8	0	11	117	0.0888551	0.549708	63
0.8	43	16	169	0.0677811	0.566611	64
0.8	3	19	148	0.0653302	0.60657	65
0.8	7	7	130	0.106737	0.515866	66
0.8	3	14	197	0.106737	0.515866	67
0.8	37	29	103	0.106737	0.515866	68
0.8	30	39	179	0.115962	0.443119	70
0.8	36	49	149	0.110655	0.482085	71
0.8	32	22	170	0.0607182	0.620028	72
0.8	18	3	129	0.0644313	0.60912	73
0.8	10	48	196	0.119451	0.418718	75
0.8	46	5	151	0.104392	0.519952	76
0.8	1	3	105	0.0798453	0.5695	77
0.8	46	25	113	0.115718	0.444762	78
0.8	33	16	188	0.0755065	0.57984	79
0.8	31	0	195	0.106737	0.515866	80
0.8	18	48	110	0.0956493	0.536084	81
0.8	13	19	142	0.0812188	0.521688	82
0.8	45	7	110	0.116173	0.441714	83
0.8	16	31	187	0.112569	0.467206	84
0.8	19	40	148	0.108939	0.496291	85
0.8	39	28	173	0.106737	0.515866	86
0.8	9	42	105	0.0985227	0.530619	87
0.8	10	37	156	0.0861399	0.515463	88
0.8	6	20	139	0.0780393	0.523052	90
0.8	13	8	191	0.106737	0.515866	91
0.8	14	31	145	0.106737	0.515866	92
0.8	5	8	127	0.118458	0.427067	93
0.8	43	13	133	0.0799565	0.521124	94
0.8	33	36	142	0.110567	0.482789	95
0.8	30	8	101	0.11497	0.449875	96
0.8	27	4	108	0.0940961	0.521095	97
0.8	12	15	116	0.106737	0.515866	98
0.8	24	35	191	0.107697	0.507139	99
0.8	45	22	97.5	0.104922	0.519021	101
0.8	41	22	97.5	0.104922	0.519021	102
0.8	49	4	62.5	0.109907	0.488173	103
0.8	45	8	62.5	0.109907	0.488173	104
0.8	3	33	63	0.0790138	0.571438	105
0.8	4	40	63	0.0790138	0.571438	106
0.8	8	46	51.5	0.0813437	0.566058	107
0.8	10	36	51.5	0.0813437	0.566058	108
0.8	40	32	64	0.0781452	0.502686	109
0.8	36	28	64	0.0781452	0.502686	110
0.9	8	0	108	0.0843273	0.556901	1
0.9	22	39	196	0.0960102	0.473574	2
0.9	15	21	149	0.0959392	0.530937	3
0.9	28	5	108	0.0959392	0.530937	4
0.9	36	42	135	0.0959392	0.530937	5
0.9	20	10	136	0.0959392	0.530937	6
0.9	36	18	129	0.0959392	0.530937	7
0.9	3	47	104	0.0725083	0.547197	8
0.9	32	28	105	0.0988603	0.484131	9
0.9	14	23	137	0.0813068	0.564306	10
0.9	49	4	171	0.0959392	0.530937	11
0.9	18	3	197	0.0959392	0.530937	12
0.9	30	5	145	0.107463	0.447608	13
0.9	42	41	199	0.0886821	0.546725	14
0.9	14	13	194	0.102132	0.481977	15
0.9	11	21	130	0.0959392	0.530937	16
0.9	24	43	182	0.0959392	0.530937	17
0.9	43	26	112	0.0959392	0.530937	18
0.9	36	46	138	0.0970353	0.52145	19
0.9	39	32	179	0.0969637	0.522058	20
0.9	39	25	160	0.0993419	0.502688	22
0.9	9	20	113	0.0858965	0.553169	23
0.9	15	40	144	0.0959392	0.530937	24
0.9	37	36	163	0.0959392	0.530937	25
0.9	20	33	172	0.103562	0.472133	27
0.9	46	29	185	0.0959392	0.530937	28
0.9	20	42	135	0.0959392	0.530937	29
0.9	45	38	111	0.0959392	0.530937	30
0.9	43	41	118	0.0737761	0.584166	31
0.9	47	13	133	0.0865027	0.527301	32
0.9	9	17	177	0.0959392	0.530937	34
0.9	28	31	131	0.0959392	0.530937	36
0.9	8	25	194	0.0959392	0.530937	37
0.9	5	35	115	0.0959392	0.530937	38
0.9	7	29	155	0.092677	0.537864	39
0.9	33	3	108	0.102431	0.47988	40
0.9	1	49	131	0.0671465	0.577134	42
0.9	29	19	109	0.0959392	0.530937	43
0.9	3	25	160	0.102788	0.477398	44
0.9	27	14	100	0.0959392	0.530937	45
0.9	49	45	104	0.0967655	0.523749	46
0.9	10	18	154	0.0922	0.480967	47
0.9	44	30	165	0.0680089	0.578219	48
0.9	40	13	153	0.0953541	0.484438	49
0.9	24	8	122	0.0959392	0.530937	50
0.9	25	1	130	0.0761194	0.551857	51
0.9	21	43	185	0.10025	0.495719	52
0.9	32	4	157	0.0892301	0.545484	53
0.9	13	16	111	0.0995468	0.473748	54
0.9	34	20	133	0.0959392	0.530937	55
0.9	35	17	197	0.0609745	0.623627	56
0.9	26	41	177	0.0959392	0.530937	57
0.9	2	3	160	0.0847263	0.519182	58
0.9	25	43	155	0.0959392	0.530937	59
0.9	13	12	193	0.0730388	0.580973	61
0.9	10	22	185	0.0905375	0.514329	62
0.9	0	11	117	0.082177	0.562142	63
0.9	41	15	169	0.0663002	0.580363	64
0.9	4	20	148	0.0639576	0.613674	65
0.9	5	7	130	0.0959392	0.530937	66
0.9	1	16	197	0.0959392	0.530937	67
0.9	35	31	103	0.0959392	0.530937	68
0.9	31	39	179	0.103948	0.469558	70
0.9	34	49	149	0.0993665	0.502497	71
0.9	30	21	170	0.0603657	0.625724	72
0.9	18	4	129	0.0632581	0.615962	73
0.9	12	49	196	0.106964	0.448909	75
0.9	46	4	151	0.0941384	0.534728	76
0.9	3	1	105	0.0752169	0.580199	77
0.9	45	25	113	0.103738	0.47095	78
0.9	32	15	188	0.0718578	0.58958	79
0.9	29	1	195	0.0959392	0.530937	80
0.9	20	49	110	0.0874134	0.549632	81
0.9	13	20	142	0.0769096	0.540691	82
0.9	47	7	110	0.104128	0.468367	83
0.9	16	31	187	0.101027	0.489938	84
0.9	17	38	148	0.0978712	0.514468	85
0.9	39	30	173	0.0959392	0.530937	86
0.9	10	41	105	0.0896251	0.544594	87
0.9	12	36	156	0.080655	0.534588	88
0.9	5	18	139	0.0745291	0.542463	90
0.9	13	10	191	0.0959392	0.530937	91
0.9	16	30	145	0.0959392	0.530937	92
0.9	6	8	127	0.106079	0.455938	93
0.9	42	15	133	0.0759807	0.540487	94
0.9	34	38	142	0.0992904	0.503091	95
0.9	31	7	101	0.103097	0.475281	96
0.9	29	5	108	0.0864783	0.537637	97
0.9	14	17	116	0.0959392	0.530937	98
0.9	23	35	191	0.0967831	0.523598	99
0.9	47	22	97.5	0.0945452	0.533865	101
0.9	41	21	97.5	0.0945452	0.533865	102
0.9	48	4	62.5	0.0987155	0.507629	103
0.9	43	10	62.5	0.0987155	0.507629	104
0.9	4	34	63	0.0745736	0.58196	105
0.9	6	41	63	0.0745736	0.58196	106
0.9	8	44	51.5	0.0763758	0.577069	107
0.9	11	34	51.5	0.0763758	0.577069	108
0.9	38	30	64	0.0749109	0.525729	109
0.9	36	27	64	0.0749109	0.525729	110
1	6	1	108	0.078716	0.568951	1
1	22	39	196	0.0886299	0.498273	2
1	14	22	149	0.0877028	0.545353	3
1	29	5	108	0.0877028	0.545353	4
1	34	44	135	0.0877028	0.545353	5
1	19	10	136	0.0877028	0.545353	6
1	38	16	129	0.0877028	0.545353	7
1	3	46	104	0.070077	0.563429	8
1	32	28	105	0.0905781	0.506387	9
1	12	25	137	0.0763722	0.575639	10
1	49	5	171	0.0877028	0.545353	11
1	19	5	197	0.0877028	0.545353	12
1	28	4	145	0.0975608	0.474796	13
1	40	42	199	0.0820904	0.559729	14
1	12	11	194	0.0930415	0.503997	15
1	11	23	130	0.0877028	0.545353	16
1	23	44	182	0.0877028	0.545353	17
1	45	25	112	0.0877028	0.545353	18
1	38	44	138	0.0886549	0.537358	19
1	38	34	179	0.0885929	0.53787	20
1	41	24	160	0.0906483	0.521522	22
1	11	18	113	0.0799326	0.565573	23
1	13	41	144	0.0877028	0.545353	24
1	36	36	163	0.0877028	0.545353	25
1	22	35	172	0.0942598	0.49565	27
1	46	30	185	0.0877028	0.545353	28
1	22	42	135	0.0877028	0.545353	29
1	45	39	111	0.0877028	0.545353	30
1	41	41	118	0.0705162	0.593492	31
1	48	14	133	0.0807504	0.544228	32
1	9	17	177	0.0877028	0.545353	34
1	27	32	131	0.0877028	0.545353	36
1	6	25	194	0.0877028	0.545353	37
1	7	34	115	0.0877028	0.545353	38
1	7	28	155	0.0851816	0.551671	39
1	34	2	108	0.0932964	0.50222	40
1	0	48	131	0.0656879	0.589132	42
1	27	21	109	0.0877028	0.545353	43
1	2	24	160	0.0936013	0.500116	44
1	28	15	100	0.0877028	0.545353	45
1	47	43	104	0.0884209	0.539296	46
1	11	16	154	0.085683	0.505081	47
1	43	28	165	0.0663137	0.589838	48
1	38	11	153	0.0879702	0.507314	49
1	26	8	122	0.0877028	0.545353	50
1	23	2	130	0.0726928	0.566495	51
1	19	45	185	0.0914295	0.51563	52
1	33	6	157	0.0825147	0.558602	53
1	11	14	111	0.0912529	0.497736	54
1	35	21	133	0.0877028	0.545353	55
1	35	19	197	0.0605116	0.628619	56
1	26	43	177	0.0877028	0.545353	57
1	2	4	160	0.0795505	0.537924	58
1	26	45	155	0.0877028	0.545353	59
1	13	13	193	0.070011	0.591027	61
1	12	24	185	0.0839367	0.532783	62
1	0	11	117	0.0770478	0.573686	63
1	43	13	169	0.0650168	0.591964	64
1	6	22	148	0.0628493	0.6198	65
1	5	9	130	0.0877028	0.545353	66
1	1	15	197	0.0877028	0.545353	67
1	35	29	103	0.0877028	0.545353	68
1	29	41	179	0.0945878	0.493465	70
1	34	49	149	0.0906695	0.52136	71
1	32	20	170	0.0600339	0.630474	72
1	18	2	129	0.0623016	0.621829	73
1	11	48	196	0.0971688	0.475956	75
1	47	2	151	0.0863113	0.548813	76
1	3	1	105	0.0716381	0.589936	77
1	46	25	113	0.09441	0.494646	78
1	32	14	188	0.0690213	0.598338	79
1	29	3	195	0.0877028	0.545353	80
1	20	49	110	0.0811079	0.562367	81
1	14	22	142	0.0734363	0.55717	82
1	47	6	110	0.094741	0.492453	83
1	15	30	187	0.0920957	0.510739	84
1	17	39	148	0.0893789	0.531469	85
1	37	28	173	0.0877028	0.545353	86
1	12	39	105	0.0828205	0.557794	87
1	12	37	156	0.0763039	0.551391	88
1	5	17	139	0.0716439	0.559119	90
1	13	10	191	0.0877028	0.545353	91
1	16	32	145	0.0877028	0.545353	92
1	6	6	127	0.0963936	0.481889	93
1	40	16	133	0.0727495	0.557195	94
1	33	37	142	0.0906039	0.521862	95
1	29	9	101	0.093864	0.498321	96
1	29	6	108	0.0805833	0.552713	97
1	15	15	116	0.0877028	0.545353	98
1	25	34	191	0.0884362	0.539169	99
1	48	20	97.5	0.0866257	0.548025	101
1	42	21	97.5	0.0866257	0.548025	102
1	49	4	62.5	0.0901083	0.525695	103
1	43	11	62.5	0.0901083	0.525695	104
1	3	32	63	0.0711372	0.591515	105
1	6	39	63	0.0711372	0.591515	106
1	8	42	51.5	0.0725399	0.587126	107
1	11	36	51.5	0.0725399	0.587126	108
1	37	28	64	0.0721673	0.54531	109
1	38	27	64	0.0721673	0.54531	110
1.1	21	39	196	0.120609	0.512116	2
1.1	12	21	149	0.131864	0.509647	3
1.1	30	3	108	0.15077	0.505757	4
1.1	33	44	135	0.137029	0.508553	5
1.1	18	8	136	0.136625	0.508638	6
1.1	37	16	129	0.0820482	0.521588	7
1.1	5	47	104	0.140334	0.507866	8
1.1	31	28	105	0.154866	0.504953	9
1.1	10	23	137	0.127818	0.510521	10
1.1	49	5	171	0.125457	0.511038	11
1.1	19	3	197	0.119729	0.512315	12
1.1	30	4	145	0.140553	0.507821	13
1.1	40	40	199	0.115185	0.513351	14
1.1	14	13	194	0.124273	0.511299	15
1.1	13	22	130	0.139143	0.508112	16
1.1	23	42	182	0.122834	0.511619	17
1.1	43	25	112	0.148316	0.506244	18
1.1	37	44	138	0.136541	0.508656	19
1.1	40	32	179	0.124178	0.51132	20
1.1	42	24	160	0.130626	0.509913	22
1.1	9	16	113	0.141965	0.50753	23
1.1	12	41	144	0.133594	0.509278	24
1.1	36	35	163	0.127587	0.510571	25
1.1	20	35	172	0.13007	0.510033	27
1.1	44	31	185	0.122172	0.511766	28
1.1	21	40	135	0.137029	0.508553	29
1.1	46	39	111	0.148913	0.506125	30
1.1	39	40	118	0.132195	0.509576	31
1.1	47	14	133	0.132697	0.509469	32
1.1	9	16	177	0.123985	0.511363	34
1.1	27	31	131	0.138708	0.508203	36
1.1	7	27	194	0.120311	0.512183	37
1.1	7	30	155	0.128065	0.510467	39
1.1	35	4	108	0.15492	0.504943	40
1.1	0	48	131	0.12237	0.511722	42
1.1	26	23	109	0.15014	0.505881	43
1.1	4	25	160	0.132817	0.509443	44
1.1	27	13	100	0.156266	0.504682	45
1.1	48	41	104	0.153945	0.505133	46
1.1	13	15	154	0.128748	0.510319	47
1.1	44	29	165	0.11116	0.514286	48
1.1	40	10	153	0.0822467	0.521535	49
1.1	27	10	122	0.142886	0.507342	50
1.1	25	2	130	0.128005	0.51048	51
1.1	17	47	185	0.124938	0.511152	52
1.1	33	7	157	0.125476	0.511034	53
1.1	34	20	133	0.137856	0.50838	55
1.1	33	17	197	0.0618573	0.527283	56
1.1	0	2	160	0.12239	0.511718	58
1.1	15	13	193	0.107379	0.51518	61
1.1	13	26	185	0.119377	0.512394	62
1.1	0	11	117	0.137579	0.508438	63
1.1	44	15	169	0.109133	0.514763	64
1.1	6	23	148	0.113756	0.513681	65
1.1	3	9	130	0.139143	0.508112	66
1.1	29	42	179	0.128626	0.510345	70
1.1	32	22	170	0.105176	0.515708	72
1.1	20	2	129	0.120736	0.512088	73
1.1	11	47	196	0.126946	0.510711	75
1.1	48	0	151	0.130172	0.510011	76
1.1	47	23	113	0.152707	0.505375	78
1.1	29	4	195	0.120115	0.512228	80
1.1	21	47	110	0.144628	0.506987	81
1.1	13	24	142	0.123732	0.511419	82
1.1	49	4	110	0.154743	0.504977	83
1.1	16	28	187	0.125003	0.511138	84
1.1	17	38	148	0.133445	0.50931	85
1.1	38	26	173	0.124955	0.511149	86
1.1	10	39	105	0.14911	0.506086	87
1.1	3	17	139	0.12353	0.511464	90
1.1	13	11	191	0.120912	0.512048	91
1.1	17	33	145	0.133238	0.509354	92
1.1	8	8	127	0.14694	0.50652	93
1.1	42	18	133	0.126759	0.510752	94
1.1	35	35	142	0.136472	0.50867	95
1.1	31	7	108	0.145487	0.506813	97
1.1	23	34	191	0.121456	0.511926	99
1.1	48	19	97.5	0.157369	0.504469	101
1.1	41	20	97.5	0.157369	0.504469	102
1.1	49	4	62.5	0.20256	0.4965	103
1.1	44	11	62.5	0.20256	0.4965	104
1.1	3	34	63	0.187546	0.498995	105
1.1	4	39	63	0.069748	0.524989	106
1.1	6	41	51.5	0.214877	0.494555	107
1.1	12	34	51.5	0.214877	0.494555	108
1.1	38	28	64	0.186471	0.499179	109
1.1	40	27	64	0.186471	0.499179	110
1.1	28	45	77.5	0.129936	0.510061	111
1.1	28	44	77.5	0.129936	0.510061	112
1.1	2	2	52.5	0.140813	0.507767	113
1.1	1	2	52.5	0.140813	0.507767	114
1.2	23	41	196	0.106292	0.525335	2
1.2	11	23	149	0.114683	0.521345	3
1.2	28	3	108	0.128773	0.515016	4
1.2	32	42	135	0.118533	0.519572	5
1.2	16	8	136	0.118231	0.519709	6
1.2	36	14	129	0.0775268	0.54044	7
1.2	4	48	104	0.120996	0.518454	8
1.2	32	29	105	0.131825	0.513702	9
1.2	10	24	137	0.111667	0.52276	10
1.2	49	5	171	0.109906	0.523596	11
1.2	19	3	197	0.105636	0.525654	12
1.2	32	6	145	0.121159	0.518381	13
1.2	38	42	199	0.102247	0.527321	14
1.2	15	15	194	0.109024	0.524017	15
1.2	13	23	130	0.120108	0.518855	16
1.2	22	40	182	0.107951	0.524533	17
1.2	44	23	112	0.126944	0.515812	18
1.2	37	42	138	0.118169	0.519738	19
1.2	40	31	179	0.108953	0.524051	20
1.2	41	24	160	0.11376	0.521776	22
1.2	8	18	113	0.122211	0.517908	23
1.2	14	39	144	0.115972	0.520748	24
1.2	35	33	163	0.111494	0.522841	25
1.2	18	34	172	0.113346	0.52197	27
1.2	45	33	185	0.107458	0.52477	28
1.2	20	42	135	0.118533	0.519572	29
1.2	47	40	111	0.127389	0.515618	30
1.2	41	42	118	0.114929	0.521231	31
1.2	46	13	133	0.115303	0.521057	32
1.2	10	17	177	0.108809	0.52412	34
1.2	25	33	131	0.119784	0.519002	36
1.2	7	28	194	0.10607	0.525443	37
1.2	9	30	155	0.111851	0.522673	39
1.2	37	4	108	0.131865	0.513684	40
1.2	0	48	131	0.107605	0.524699	42
1.2	27	24	109	0.128303	0.51522	43
1.2	2	24	160	0.115394	0.521015	44
1.2	27	12	100	0.132868	0.513257	45
1.2	46	42	104	0.131138	0.513995	46
1.2	14	13	154	0.11236	0.522433	47
1.2	42	29	165	0.0992464	0.528822	48
1.2	41	9	153	0.077675	0.540356	49
1.2	25	11	122	0.122898	0.517601	50
1.2	26	0	130	0.111806	0.522694	51
1.2	16	46	185	0.10952	0.52378	52
1.2	31	9	157	0.109921	0.523588	53
1.2	35	21	133	0.119149	0.519291	55
1.2	31	18	197	0.0624524	0.549377	56
1.2	0	2	160	0.10762	0.524692	58
1.2	15	11	193	0.0964258	0.530254	61
1.2	14	24	185	0.105374	0.525782	62
1.2	0	11	117	0.118943	0.519385	63
1.2	44	14	169	0.0977344	0.529587	64
1.2	4	25	148	0.101182	0.527851	65
1.2	5	10	130	0.120108	0.518855	66
1.2	28	42	179	0.112269	0.522476	70
1.2	32	22	170	0.0947831	0.531099	72
1.2	19	4	129	0.106386	0.525289	73
1.2	13	46	196	0.111017	0.523068	75
1.2	48	0	151	0.113422	0.521934	76
1.2	48	25	113	0.130216	0.514392	78
1.2	29	5	195	0.105924	0.525514	80
1.2	20	46	110	0.124196	0.517023	81
1.2	14	26	142	0.108621	0.524211	82
1.2	48	5	110	0.131733	0.513741	83
1.2	18	28	187	0.109568	0.523757	84
1.2	15	37	148	0.115861	0.520799	85
1.2	40	24	173	0.109532	0.523774	86
1.2	12	41	105	0.127536	0.515554	87
1.2	1	19	139	0.10847	0.524283	90
1.2	11	10	191	0.106518	0.525225	91
1.2	19	32	145	0.115707	0.52087	92
1.2	7	7	127	0.125919	0.516262	93
1.2	43	16	133	0.110877	0.523134	94
1.2	35	33	142	0.118118	0.519761	95
1.2	32	8	108	0.124836	0.51674	97
1.2	22	33	191	0.106924	0.525029	99
1.2	49	19	97.5	0.13369	0.512908	101
1.2	43	19	97.5	0.13369	0.512908	102
1.2	49	4	62.5	0.167343	0.499727	103
